736-V10-36884-R2 H3N2 96.30
737-V10-36885-R1 H3N2 94.90
737-V10-36885-R2 H3N2 94.00
739-V10-36886-R1 H3N2 98.60
739-V10-36886-R2 H3N2 97.50
739-V22-36887-R1 H3N2 88.60
739-V22-36887-R2 H3N2 88.90
739-V23-36888-R1 H3N2 95.10
739-V23-36888-R2 H3N2 95.30
739-V33-36889-R1 H3N2 91.30
739-V33-36889-R2 H3N2 90.60
741-V10-36890-R1 H3N2 98.40
741-V10-36890-R2 H3N2 97.20
747-V10-36891-R1 H3N2 99.00
747-V10-36891-R2 H3N2 98.40
747-V22-36892-R1 H3N2 98.30
747-V22-36892-R2 H3N2 97.60
750-V10-36893-R1 H3N2 97.30
750-V10-36893-R2 H3N2 96.10
752-V10-36894-R1 H3N2 96.10
752-V10-36894-R2 H3N2 95.90
755-V31-36895-R1 H3N2 98.40
755-V31-36895-R2 H3N2 98.40
756-V10-36896-R1 H3N2 98.50
756-V10-36896-R2 H3N2 97.60
763-V10-36897-R1 H3N2 98.30
763-V10-36897-R2 H3N2 98.90
763-V23-36898-R1 H3N2 98.80
763-V23-36898-R2 H3N2 98.40
764-V10-36899-R1 H3N2 91.20
764-V10-36899-R2 H3N2 93.70
769-V10-36900-R1 H3N2 98.10
769-V10-36900-R2 H3N2 97.90
770-V10-36901-R1 H3N2 98.70
770-V10-36901-R2 H3N2 97.90
781-V10-36902-R1 H3N2 97.40
781-V10-36902-R2 H3N2 96.10
661-V10-36687-R1 pdmH1N1 99.03
661-V10-36687-R2 pdmH1N1 98.78
663-V10-36688-R1 pdmH1N1 98.80
663-V10-36688-R2 pdmH1N1 98.42
665-V10-36689-R1 pdmH1N1 98.17
665-V10-36689-R2 pdmH1N1 98.38
667-V10-36690-R1 pdmH1N1 99.05
667-V10-36690-R2 pdmH1N1 99.08
667-V23-36691-R1 pdmH1N1 94.83
667-V23-36691-R2 pdmH1N1 94.05
678-V10-36692-R1 pdmH1N1 93.03
678-V10-36692-R2 pdmH1N1 91.78
681-V10-36693-R1 pdmH1N1 98.33
681-V10-36693-R2 pdmH1N1 97.08
